Unnamed: 0,cik,company_name,date,uncertain,unemploy,risk,believe,anticipate,fluctuate,indefinite,likelihood,unlikely,likely,possible,predict,recession,pandemic,total words,at,ni,roa,prcc_f,dvt,Stock Return,Industry
1304,1090727,UNITED PARCEL SERVICE INC,2015-02-27,1.0,0.0,13.0,8.0,7.0,1.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,1.0,12773.0,38311.0,4844.0,0.126438882,96.23,2649.0,2768.305102,"Transportation, Communications, Electric, Gas, Sanitation"
1305,717806,FIRST US BANCSHARES INC,2015-03-12,3.0,3.0,26.0,1.0,3.0,1.0,0.0,0.0,0.0,4.0,4.0,5.0,5.0,0.0,5494.0,575.7819999999998,2.595,0.004506914,8.92,0.484,4.528026906,Retail Trade
1306,821130,US CELLULAR CORP,2015-02-25,15.0,1.0,20.0,5.0,9.0,2.0,1.0,0.0,0.0,5.0,5.0,3.0,0.0,0.0,10861.0,7059.978,241.347,0.034185234,40.81,0.0,-2.401372213,"Transportation, Communications, Electric, Gas, Sanitation"
1307,1163302,UNITED STATES STEEL CORP,2015-02-24,10.0,0.0,36.0,22.0,11.0,2.0,2.0,0.0,0.0,2.0,8.0,3.0,3.0,0.0,22249.0,9190.0,-1642.0,-0.17867247,7.98,29.0,598.4962406,Manufacturing
1308,1082554,UNITED THERAPEUTICS CORP,2015-02-24,7.0,0.0,50.0,4.0,5.0,0.0,0.0,1.0,1.0,0.0,4.0,5.0,0.0,0.0,22293.0,2184.445,651.639,0.29830872399999997,156.61,0.0,-17.31690186,Manufacturing
1309,755001,UNITIL CORP,2015-01-28,0.0,0.0,13.0,4.0,3.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,0.0,2.0,10784.0,1046.4,26.3,0.025133792000000002,35.88,19.6,56.82831661,"Transportation, Communications, Electric, Gas, Sanitation"
1310,1005284,UNIVERSAL DISPLAY CORP,2015-02-26,7.0,0.0,11.0,28.0,4.0,0.0,0.0,0.0,0.0,8.0,5.0,6.0,0.0,0.0,16646.0,559.4119999999998,14.677999999999999,0.026238264,54.44,0.0,-49.02645114,Manufacturing
1311,912767,UFP INDUSTRIES INC,2015-02-25,0.0,0.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1478.0,1107.6789999999999,80.595,0.072760249,68.37,16.507,1.955536054,Manufacturing
1312,352915,UNIVERSAL HEALTH SVCS INC,2015-02-26,4.0,2.0,8.0,6.0,1.0,0.0,0.0,1.0,0.0,1.0,5.0,10.0,0.0,0.0,9416.0,9634.113000000001,680.528,0.070637328,119.49,39.532,26.19633442,Services
1313,931584,UNVL STAINLESS & ALLOY PRODS,2015-02-24,1.0,0.0,8.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4805.0,298.555,-20.671999999999997,-0.069240174,9.29,0.0,170.7212056,Manufacturing
1314,1375205,UR ENERGY INC,2015-03-02,9.0,0.0,21.0,1.0,4.0,0.0,0.0,0.0,1.0,1.0,9.0,5.0,0.0,0.0,5100.0,95.757,-0.795,-0.008302265,0.65,0.0,33.84615385,Mining
1315,1073429,U S CONCRETE INC,2015-03-06,4.0,1.0,23.0,3.0,6.0,2.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,7374.0,687.846,-5.414,-0.007870948000000001,52.66,0.0,-45.97417395,Manufacturing
1316,883945,USA TRUCK INC,2015-03-06,7.0,3.0,22.0,8.0,3.0,2.0,0.0,1.0,0.0,2.0,3.0,3.0,3.0,0.0,13197.0,286.45599999999996,11.069,0.038641187,17.45,0.0,62.75071633,"Transportation, Communications, Electric, Gas, Sanitation"
1317,757011,USG CORP,2015-02-12,4.0,0.0,22.0,4.0,7.0,0.0,0.0,1.0,0.0,2.0,3.0,2.0,0.0,0.0,9177.0,4736.0,991.0,0.20924831100000002,24.29,0.0,15.23260601,Manufacturing
1318,1275014,ULTRA CLEAN HOLDINGS INC,2015-03-11,10.0,1.0,20.0,5.0,12.0,3.0,0.0,1.0,0.0,6.0,0.0,1.0,1.0,0.0,10647.0,336.153,-10.732000000000001,-0.031925938,5.12,0.0,81.25,Manufacturing
1319,1336917,UNDER ARMOUR INC,2015-02-20,4.0,0.0,17.0,7.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,7872.0,2868.9,232.57299999999998,0.08106695900000001,80.61,0.0,-15.76727453,Manufacturing
1320,883948,ATLANTIC UNION BANKSHRS CRP,2015-02-27,6.0,0.0,29.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,5.0,0.0,0.0,7039.0,7693.291,67.079,0.008719155,25.24,29.082,110.6259905,Retail Trade
1321,1501364,UNITED FINANCIAL BANCORP INC,2015-03-09,3.0,1.0,37.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,5322.0,6228.541,49.64,0.007969764,12.88,22.479,186.0170807,Retail Trade
1322,1505155,UPLAND SOFTWARE INC,2015-03-31,4.0,0.0,12.0,3.0,17.0,3.0,0.0,1.0,0.0,6.0,7.0,10.0,0.0,0.0,14869.0,122.414,-13.664000000000001,-0.11162122,7.05,0.0,35.60283688,Services
1323,103379,VF CORP,2015-03-03,2.0,2.0,33.0,0.0,6.0,1.0,1.0,0.0,0.0,1.0,4.0,2.0,4.0,0.0,6502.0,9639.542,1231.593,0.12776468,62.25,565.275,928.3935743,Manufacturing
1324,1035002,VALERO ENERGY CORP,2015-02-26,4.0,0.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4198.0,44343.0,3990.0,0.08998038,70.71,848.0,1169.268845,Manufacturing
1325,59255,VALHI INC,2015-03-13,1.0,0.0,6.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3548.0,2537.4,-133.6,-0.052652320999999995,1.34,27.1,2400.746269,Manufacturing
1326,714310,VALLEY NATIONAL BANCORP,2015-02-27,8.0,5.0,130.0,9.0,4.0,1.0,0.0,0.0,1.0,2.0,9.0,7.0,0.0,0.0,20182.0,21612.616,102.95700000000001,0.004763745,9.85,108.566,1100.771574,Retail Trade
1327,1361113,VARONIS SYSTEMS INC,2015-02-19,11.0,0.0,23.0,7.0,8.0,9.0,0.0,1.0,0.0,9.0,5.0,8.0,0.0,0.0,14129.0,165.144,-21.283,-0.128875406,18.8,0.0,74.62765957,Services
1328,1030206,VASCULAR SOLUTIONS INC,2015-02-03,2.0,0.0,7.0,4.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,5.0,1.0,0.0,3445.0,144.873,10.464,0.07222878,34.39,0.0,-21.02355336,Manufacturing
1329,59440,VECTOR GROUP LTD,2015-03-04,5.0,1.0,37.0,16.0,5.0,3.0,0.0,0.0,1.0,8.0,6.0,8.0,1.0,0.0,16895.0,1310.756,59.198,0.045163249,23.59,189.838,795.074184,"Finance, Insurance, and Real Estate"
1330,103145,VEECO INSTRUMENTS INC,2015-02-24,5.0,0.0,31.0,16.0,9.0,5.0,2.0,0.0,0.0,4.0,1.0,8.0,0.0,2.0,13580.0,890.789,-31.978,-0.035898512,20.56,0.0,69.64980545,Manufacturing
1331,1384101,VERACYTE INC,2015-03-25,10.0,0.0,23.0,4.0,5.0,2.0,0.0,2.0,0.0,6.0,7.0,6.0,0.0,0.0,16688.0,75.285,-33.704,-0.44768546200000003,7.2,0.0,34.16666667,Manufacturing
1332,732712,VERIZON COMMUNICATIONS INC,2015-02-23,0.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,1.0,0.0,3088.0,244640.0,17879.0,0.07308289700000001,46.22,9080.0,19646.38685,"Transportation, Communications, Electric, Gas, Sanitation"
1333,884219,VIAD CORP,2015-03-13,0.0,0.0,12.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7068.0,692.295,26.605999999999998,0.038431593,28.23,8.036,22.9047113,Services
1334,1579157,VINCE HOLDING CORP,2015-03-27,2.0,2.0,22.0,17.0,6.0,4.0,0.0,0.0,1.0,6.0,2.0,2.0,5.0,0.0,19073.0,363.56800000000004,5.099,0.014024887,5.17,0.0,353.5783366,Manufacturing
1335,103730,VISHAY INTERTECHNOLOGY INC,2015-02-19,2.0,0.0,24.0,4.0,5.0,1.0,1.0,0.0,0.0,2.0,3.0,4.0,2.0,0.0,6265.0,3152.986,-108.514,-0.034416264,12.05,35.417,311.3443983,Manufacturing
1336,1111335,VISTEON CORP,2015-02-26,5.0,0.0,14.0,2.0,1.0,0.0,0.0,1.0,0.0,3.0,2.0,1.0,0.0,0.0,4710.0,4682.0,2284.0,0.487825716,114.5,1751.0,1522.585153,Manufacturing
1337,1124610,VMWARE INC -CL A,2015-02-26,15.0,0.0,47.0,10.0,12.0,7.0,0.0,0.0,0.0,9.0,10.0,12.0,1.0,2.0,22227.0,15746.0,997.0,0.063317668,56.57,0.0,45.87237051,Services
1338,1129260,VOCERA COMMUNICATIONS INC,2015-03-12,8.0,0.0,32.0,22.0,15.0,6.0,0.0,0.0,0.0,4.0,3.0,8.0,0.0,0.0,18961.0,162.261,-17.105999999999998,-0.105422745,12.2,0.0,-14.59016393,Manufacturing
1339,1272830,VONAGE HOLDINGS CORP,2015-02-13,4.0,0.0,23.0,5.0,1.0,1.0,0.0,0.0,0.0,5.0,2.0,2.0,0.0,0.0,10410.0,784.566,22.655,0.028875837,5.74,0.0,-33.62369338,"Transportation, Communications, Electric, Gas, Sanitation"
1340,102752,VSE CORP,2015-03-06,2.0,0.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2238.0,622.134,24.91800000000001,0.040052465,62.18,2.313,9.702476681,Services
1341,885590,BAUSCH HEALTH COMPANIES INC,2015-02-25,12.0,0.0,46.0,6.0,12.0,4.0,1.0,0.0,0.0,1.0,5.0,5.0,0.0,0.0,15966.0,48964.5,-291.7,-0.005957377,101.65,0.0,40.78701426,Manufacturing
1342,1384072,GRIZZLY ENERGY LLC,2015-03-02,9.0,0.0,53.0,22.0,12.0,3.0,0.0,0.0,0.0,8.0,5.0,9.0,0.0,0.0,34020.0,2709.297,-1883.174,-0.695078465,2.98,160.778,5800.939597,Mining
1343,1601548,VECTRUS INC,2015-03-16,6.0,0.0,42.0,6.0,11.0,2.0,0.0,1.0,0.0,1.0,5.0,4.0,0.0,1.0,13228.0,484.39599999999996,30.97300000000001,0.06394148599999999,20.89,0.0,31.163236,Services
1344,1495320,VERA BRADLEY INC,2015-03-31,8.0,1.0,24.0,5.0,1.0,5.0,0.0,0.0,0.0,1.0,5.0,6.0,0.0,0.0,7685.0,380.67900000000003,27.558000000000003,0.07239169999999999,14.78,0.0,29.02571042,Manufacturing
1345,887359,VERICEL CORP,2015-03-25,16.0,0.0,28.0,6.0,19.0,4.0,0.0,2.0,0.0,7.0,8.0,7.0,0.0,0.0,23080.0,34.309,-16.34,-0.47625987399999997,2.58,6.7360000000000015,278.9147287,Manufacturing
1346,1599489,VERITIV CORP,2015-03-24,1.0,0.0,19.0,4.0,6.0,2.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,10226.0,2476.9,26.7,0.010779604,36.22,0.0,43.20817228,Wholesale Trade
1347,890447,VERTEX ENERGY INC,2015-03-31,4.0,0.0,32.0,11.0,15.0,4.0,0.0,0.0,0.0,8.0,10.0,8.0,2.0,0.0,22685.0,95.339,-22.517,-0.236178269,1.1,1.586,425.0909091,Wholesale Trade
1348,1614436,VIRGIN AMERICA INC,2015-03-03,3.0,0.0,15.0,26.0,0.0,4.0,0.0,0.0,0.0,7.0,2.0,4.0,1.0,1.0,16784.0,1568.531,340.537,0.217105687,36.01,0.0,20.10552624,"Transportation, Communications, Electric, Gas, Sanitation"
1349,1487952,VISHAY PRECISION GROUP INC,2015-03-11,3.0,0.0,24.0,5.0,5.0,2.0,1.0,1.0,0.0,5.0,5.0,1.0,0.0,0.0,7537.0,264.301,-13.008,-0.049216613,11.32,0.0,51.59010601,Manufacturing
1350,1360530,VITAMIN SHOPPE INC,2015-02-24,0.0,0.0,14.0,20.0,8.0,1.0,1.0,0.0,0.0,1.0,2.0,5.0,0.0,0.0,15003.0,748.691,53.17100000000001,0.07101861799999999,32.7,0.0,48.56269113,Retail Trade
1351,1568319,VOLTARI CORP,2015-03-31,8.0,0.0,18.0,10.0,9.0,3.0,0.0,3.0,0.0,7.0,5.0,4.0,1.0,0.0,15930.0,6.004,-6.622000000000001,-1.1029313790000002,5.0,6.075,34.7,"Finance, Insurance, and Real Estate"
1352,1410428,XPRESSPA GROUP INC,2015-03-16,10.0,0.0,24.0,9.0,14.0,1.0,0.0,2.0,1.0,10.0,7.0,4.0,0.0,0.0,11109.0,50.532,-11.157,-0.22079078600000002,2.47,0.0,-77.72874494,Services
1353,1045309,GRACE (W R) & CO,2015-02-25,3.0,0.0,20.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,5925.0,3676.0,144.2,0.039227421,99.59,0.0,-4.217290893,Manufacturing
1354,1025378,W P CAREY INC,2015-03-02,6.0,0.0,50.0,24.0,4.0,6.0,0.0,3.0,0.0,10.0,7.0,6.0,0.0,0.0,20568.0,8754.673,172.25799999999995,0.01967612,59.0,413.18,719.1186441,"Finance, Insurance, and Real Estate"
1355,1390844,WABCO HOLDINGS INC,2015-02-19,1.0,1.0,19.0,5.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,0.0,10718.0,2589.9,275.2,0.106258929,102.26,0.0,2.464306669,Manufacturing
1356,1158863,WAGEWORKS INC,2015-02-26,1.0,0.0,14.0,4.0,11.0,6.0,1.0,0.0,0.0,1.0,4.0,2.0,0.0,0.0,10675.0,888.7389999999997,22.95,0.025823104,45.37,0.0,42.31871281,"Finance, Insurance, and Real Estate"
1357,892986,WARREN RESOURCES INC,2015-03-11,14.0,0.0,46.0,10.0,7.0,2.0,0.0,1.0,0.0,6.0,3.0,5.0,0.0,0.0,16205.0,234.46200000000002,-619.9630000000002,-2.644193942,0.21,0.01,671.4285714,Mining
1358,737468,WASHINGTON TR BANCORP INC,2015-03-12,4.0,1.0,39.0,1.0,1.0,3.0,0.0,0.0,0.0,5.0,3.0,5.0,0.0,0.0,6481.0,3771.6040000000003,43.465,0.011524275,39.52,23.228,60.44534413,Retail Trade
1359,1000697,WATERS CORP,2015-02-27,3.0,0.0,11.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4451.0,4268.677,469.05300000000005,0.10988252300000001,134.58,0.0,-16.24312676,Manufacturing
1360,795403,WATTS WATER TECHNOLOGIES INC,2015-02-26,3.0,0.0,14.0,13.0,5.0,0.0,8.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,9972.0,1692.8,-112.9,-0.066694234,49.67,23.1,74.22991746,Manufacturing
1361,1574532,WCI COMMUNITIES INC,2015-02-25,10.0,0.0,42.0,6.0,17.0,8.0,0.0,0.0,0.0,6.0,5.0,6.0,1.0,1.0,21443.0,861.6360000000003,35.4,0.041084634,22.28,0.0,-12.11849192,Construction
1362,801337,WEBSTER FINANCIAL CORP,2015-02-27,3.0,0.0,18.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,4.0,3.0,1.0,4045.0,24677.82,206.34,0.008361354,37.19,89.90799999999999,229.2229094,Retail Trade
1363,828916,WEINGARTEN REALTY INVST,2015-02-19,3.0,1.0,18.0,4.0,3.0,1.0,0.0,0.0,0.0,4.0,3.0,6.0,0.0,0.0,8021.0,3901.945,174.352,0.044683357,34.58,174.585,505.8559861,"Finance, Insurance, and Real Estate"
1364,1279363,WELLCARE HEALTH PLANS INC,2015-02-17,11.0,0.0,35.0,5.0,4.0,1.0,0.0,0.0,0.0,7.0,3.0,4.0,0.0,1.0,13488.0,5193.6,118.6,0.022835797999999997,78.21,0.0,4.922644163,"Finance, Insurance, and Real Estate"
1365,203596,WESBANCO INC,2015-02-27,1.0,0.0,19.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,5262.0,8470.298,80.762,0.009534729,30.02,35.41900000000001,133.9073951,Retail Trade
1366,1166928,WEST BANCORPORATION INC,2015-03-05,4.0,2.0,42.0,4.0,4.0,1.0,0.0,1.0,1.0,2.0,4.0,2.0,2.0,0.0,6877.0,1748.64,21.741999999999997,0.012433663000000001,19.75,9.952,36.56708861,Retail Trade
1367,912833,WEST MARINE INC,2015-03-12,3.0,0.0,18.0,7.0,7.0,3.0,0.0,1.0,0.0,1.0,4.0,2.0,1.0,0.0,7887.0,391.815,4.52,0.011536056999999999,8.49,0.0,52.17903416,Retail Trade
1368,1212545,WESTERN ALLIANCE BANCORP,2015-02-17,9.0,0.0,85.0,7.0,3.0,3.0,0.0,0.0,0.0,2.0,4.0,4.0,0.0,0.0,9087.0,14275.089,194.24400000000003,0.013607201000000001,35.86,0.75,-20.38482989,Retail Trade
1369,943452,WABTEC CORP,2015-02-20,2.0,0.0,8.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2976.0,3300.335,398.62800000000004,0.12078410199999999,71.12,26.963,60.08577053,Manufacturing
1370,1165002,WESTWOOD HOLDINGS GROUP INC,2015-02-26,4.0,0.0,33.0,33.0,9.0,3.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,12311.0,181.33599999999998,27.105,0.149473905,52.09,17.748,52.75100787,"Finance, Insurance, and Real Estate"
1371,106532,WEYCO GROUP INC,2015-03-11,0.0,0.0,13.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3772.0,298.997,18.212,0.06091031,26.76,8.562999999999999,42.87369208,Wholesale Trade
1372,106640,WHIRLPOOL CORP,2015-02-26,10.0,1.0,20.0,2.0,5.0,1.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,5147.0,19010.0,783.0,0.041188848,146.87,270.0,215.7486212,Manufacturing
1373,1034760,WIDEPOINT CORP,2015-03-16,2.0,0.0,13.0,4.0,9.0,5.0,4.0,1.0,0.0,3.0,0.0,3.0,0.0,0.0,9753.0,50.858000000000004,-5.4670000000000005,-0.107495379,0.695,0.0,98.56115108,Services
1374,1095996,WILLIAM LYON HOMES,2015-03-12,11.0,0.0,30.0,15.0,11.0,4.0,0.0,0.0,0.0,2.0,6.0,8.0,1.0,1.0,22042.0,1923.45,57.33600000000001,0.029808937,16.5,0.0,22.84848485,Construction
1375,1483096,WILLIAMS PARTNERS LP,2015-02-25,5.0,0.0,57.0,6.0,18.0,3.0,0.0,0.0,0.0,6.0,6.0,3.0,0.0,0.0,16901.0,47870.0,-1449.0,-0.03026948,27.85,2640.0,9540.035907,Mining
1376,1285224,WILSHIRE BANCORP INC,2015-02-27,2.0,1.0,24.0,3.0,3.0,1.0,1.0,0.0,0.0,4.0,2.0,3.0,2.0,0.0,7833.0,4713.468,61.405,0.013027563,11.55,18.033,143.8354978,Retail Trade
1377,908315,WINMARK CORP,2015-03-11,1.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1826.0,47.40600000000001,21.8,0.459857402,93.01,1.228,-5.227394904,"Finance, Insurance, and Real Estate"
1378,878828,WIRELESS TELECOM GROUP INC,2015-03-31,0.0,0.0,10.0,4.0,6.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,1.0,0.0,5819.0,34.705999999999996,0.377,0.010862675,1.72,0.0,52.3255814,Manufacturing
1379,933136,MR COOPER GROUP INC,2015-02-27,9.0,1.0,19.0,4.0,6.0,2.0,0.0,2.0,0.0,8.0,3.0,4.0,0.0,0.0,9187.0,685.06,-61.833,-0.09025924699999999,2.59,17.748,#NAME?,"nce, and Real Estate"
1380,1445305,WORKIVA INC,2015-03-11,18.0,1.0,73.0,29.0,16.0,4.0,0.0,1.0,0.0,7.0,3.0,19.0,1.0,0.0,21949.0,143.895,-43.398999999999994,-0.301601862,17.57,0.035,-23.53443369,Services
1381,1091907,WORLD WRESTLING ENTMT INC,2015-02-18,5.0,0.0,28.0,9.0,2.0,1.0,0.0,0.0,0.0,4.0,4.0,2.0,0.0,0.0,8170.0,409.145,24.144000000000002,0.059010864,17.84,36.345,172.8979821,Services
1382,828944,WSFS FINANCIAL CORP,2015-03-16,0.0,4.0,67.0,2.0,4.0,0.0,0.0,1.0,0.0,3.0,2.0,6.0,2.0,0.0,6970.0,5585.9619999999995,53.533,0.009583488000000001,32.36,6.002000000000002,156.1557478,Retail Trade
1383,1174922,WYNN RESORTS LTD,2015-03-02,8.0,2.0,38.0,8.0,4.0,3.0,0.0,0.0,0.0,3.0,5.0,4.0,1.0,0.0,16328.0,10522.258999999998,195.29,0.018559703,69.19,304.445,555.0151756,Services
1384,1497770,WALKER & DUNLOP INC,2015-03-05,3.0,1.0,47.0,5.0,3.0,0.0,0.0,0.0,0.0,5.0,2.0,6.0,0.0,0.0,10575.0,3514.991,82.12799999999999,0.023365067000000003,28.81,0.0,-39.11836168,"Finance, Insurance, and Real Estate"
1385,1476264,WASHINGTONFIRST BANKSHARES,2015-03-16,0.0,1.0,26.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.0,0.0,7897.0,1678.5770000000002,12.255,0.0073008269999999984,22.64,2.29,-23.0565371,Retail Trade
1386,1616707,WAYFAIR INC,2015-03-19,11.0,1.0,29.0,10.0,12.0,3.0,0.0,2.0,0.0,3.0,6.0,8.0,0.0,0.0,17154.0,694.581,-77.443,-0.111495995,47.62,0.0,-58.31583368,Retail Trade
1387,1603923,WEATHERFORD INTL PLC,2015-02-18,8.0,0.0,30.0,6.0,8.0,2.0,0.0,0.0,0.0,1.0,7.0,6.0,0.0,0.0,10797.0,14787.0,-1985.0,-0.134239535,8.39,0.0,36.47199046,Mining
1388,1526952,WELLESLEY BANCORP INC,2015-03-26,2.0,2.0,70.0,5.0,5.0,1.0,0.0,0.0,0.0,2.0,2.0,3.0,4.0,0.0,18975.0,621.182,2.6489999999999996,0.004264451,19.0,0.265,2.4,Retail Trade
1389,1423902,WESTERN MIDSTRM PRTNRS LP,2015-02-26,10.0,0.0,48.0,9.0,12.0,3.0,0.0,0.0,0.0,7.0,6.0,8.0,0.0,0.0,19319.0,6709.409000000002,87.863,0.01309549,36.29,306.4770000000001,910.4904932,"Transportation, Communications, Electric, Gas, Sanitation"
1390,1581908,WESTERN REFINING LGS LP,2015-03-02,5.0,0.0,53.0,13.0,7.0,1.0,3.0,1.0,0.0,11.0,8.0,6.0,0.0,0.0,28906.0,500.95099999999996,63.625,0.12700843,24.53,67.309,298.7321647,Wholesale Trade
1391,1365135,WESTERN UNION CO,2015-02-20,2.0,1.0,98.0,13.0,7.0,1.0,1.0,0.0,0.0,9.0,11.0,2.0,0.0,0.0,23502.0,9458.9,837.8,0.088572667,17.91,316.5,1767.169179,Retail Trade
1392,1412347,WESTMORELAND RES PARTNERS LP,2015-03-06,2.0,0.0,33.0,5.0,10.0,0.0,0.0,0.0,0.0,4.0,10.0,2.0,2.0,0.0,15722.0,425.29,-33.688,-0.079211832,4.0,3.53,13.25,Mining
1393,1175535,WHITESTONE REIT,2015-03-02,0.0,2.0,33.0,5.0,2.0,0.0,0.0,1.0,0.0,3.0,2.0,6.0,3.0,0.0,9936.0,783.877,6.749,0.008609769,12.01,29.706,273.1557036,"Finance, Insurance, and Real Estate"
1394,1370450,WILLDAN GROUP INC,2015-03-31,6.0,0.0,24.0,2.0,8.0,2.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0.0,7441.0,72.345,4.2589999999999995,0.058870689000000004,8.38,0.0,60.97852029,Services
1395,880631,WISDOMTREE INVESTMENTS INC,2015-03-02,2.0,0.0,39.0,5.0,1.0,3.0,0.0,0.0,0.0,3.0,2.0,3.0,0.0,0.0,9324.0,292.693,80.05199999999998,0.273501587,15.68,78.54,500.8609694,"Finance, Insurance, and Real Estate"
1396,1574963,WORLD POINT TERMINALS LP,2015-03-26,5.0,0.0,29.0,2.0,5.0,3.0,0.0,0.0,0.0,6.0,7.0,3.0,0.0,0.0,17213.0,206.423,33.129,0.160490837,13.4,41.832,362.3283582,Wholesale Trade
1397,1130591,XENOPORT INC,2015-02-27,14.0,0.0,42.0,23.0,11.0,1.0,0.0,2.0,0.0,8.0,13.0,10.0,0.0,0.0,26694.0,163.993,-82.31299999999997,-0.50192996,5.49,0.0,59.74499089,Manufacturing
1398,875159,XL GROUP LTD,2015-02-25,23.0,0.0,315.0,16.0,12.0,1.0,0.0,0.0,3.0,7.0,13.0,14.0,1.0,3.0,38859.0,58682.937999999995,1207.152,0.020570749,39.18,211.814,528.3409903,"Finance, Insurance, and Real Estate"
1399,791908,XOMA CORP,2015-03-11,17.0,0.0,36.0,19.0,11.0,1.0,0.0,2.0,0.0,3.0,7.0,6.0,0.0,0.0,29302.0,74.88,-20.605999999999998,-0.27518696600000003,1.33,0.0,169.924812,Manufacturing
1400,1326732,XENCOR INC,2015-02-20,11.0,0.0,49.0,38.0,13.0,1.0,0.0,1.0,1.0,6.0,15.0,11.0,0.0,0.0,39107.0,206.91,-17.592,-0.085022474,14.62,0.0,9.712722298,Manufacturing
1401,1582313,XENON PHARMACEUTICALS INC,2015-03-12,17.0,1.0,63.0,56.0,25.0,1.0,0.0,3.0,2.0,16.0,16.0,20.0,0.0,0.0,54734.0,63.949,-15.752,-0.246321287,8.04,0.0,145.6467662,Manufacturing
1402,1366367,YADKIN FINANCIAL CORP,2015-03-13,5.0,0.0,46.0,3.0,4.0,2.0,0.0,1.0,1.0,1.0,1.0,4.0,0.0,0.0,7740.0,4474.144,44.626999999999995,0.009974422,25.17,7.144,6.452125546,Retail Trade
1403,1345016,YELP INC,2015-02-27,8.0,0.0,36.0,19.0,12.0,2.0,0.0,1.0,0.0,6.0,3.0,7.0,2.0,0.0,15326.0,755.427,-32.9,-0.043551528,28.8,0.0,90.03472222,Services
1404,837852,IDEANOMICS INC,2015-03-30,10.0,0.0,9.0,9.0,3.0,1.0,0.0,0.0,0.0,4.0,3.0,2.0,0.0,0.0,15377.0,19.826,-8.101,-0.408604862,1.89,0.0,8.994708995,"Finance, Insurance, and Real Estate"
1405,1041061,YUM BRANDS INC,2015-02-17,2.0,3.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,3930.0,8075.0,1293.0,0.160123839,73.05,756.0,1034.633812,Retail Trade
1406,81318,YUMA ENERGY INC -OLD,2015-03-30,3.0,0.0,28.0,8.0,6.0,0.0,0.0,0.0,0.0,7.0,6.0,4.0,0.0,0.0,14551.0,119.62100000000001,-14.84,-0.124058485,0.19,1.261,1511.052632,Mining
1407,877212,ZEBRA TECHNOLOGIES CP  -CL A,2015-03-17,7.0,0.0,39.0,14.0,11.0,0.0,0.0,0.0,1.0,2.0,7.0,1.0,0.0,0.0,15258.0,5040.0,-158.0,0.005745475,69.65,0.0,n/a    Manufacturing,
1408,109380,ZIONS BANCORPORATION NA,2015-02-27,2.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,3.0,0.0,5014.0,59669.525,309.471,0.005186416,27.3,107.99,400,Retail Trade
1409,855612,ZIX CORP,2015-03-11,3.0,0.0,13.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,4420.0,87.286,5.016,0.05746626,5.08,0.0,-29.13385827,Services
1410,1439404,ZYNGA INC,2015-02-24,10.0,0.0,43.0,30.0,19.0,4.0,0.0,1.0,0.0,9.0,8.0,13.0,1.0,0.0,26670.0,2124.63,-121.51,-0.05719113400000001,2.68,0.0,-0.746268657,Services
