,uncertain,unemploy,risk,believe,anticipate,fluctuate,indefinite,likelihood,unlikely,likely,possible,predict,recession,pandemic,total words,cik,company_name,date,at,ni,roa
13721,2.0,0.0,24.0,12.0,7.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,7086.0,802481,PILGRIM'S PRIDE CORP,2017-02-09,6248.651999999999,718.065,0.114915185
13722,4.0,1.0,85.0,13.0,16.0,4.0,0.0,0.0,0.0,3.0,9.0,6.0,1.0,0.0,24317.0,1115055,PINNACLE FINL PARTNERS INC,2017-02-27,22205.7,173.979,0.00783488
13723,1.0,0.0,23.0,11.0,7.0,2.0,1.0,2.0,0.0,0.0,1.0,5.0,0.0,1.0,11635.0,1564822,PINNACLE FOODS INC,2017-02-23,6578.264,532.049,0.080879849
13724,7.0,0.0,32.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,9.0,0.0,0.0,7309.0,764622,PINNACLE WEST CAPITAL CORP,2017-02-24,17019.082,488.45599999999996,0.02870049
13725,6.0,0.0,51.0,27.0,7.0,2.0,0.0,0.0,0.0,2.0,9.0,5.0,0.0,0.0,18562.0,320575,PIONEER ENERGY SERVICES CORP,2017-02-17,766.8689999999999,-75.118,-0.097954149
13726,17.0,0.0,79.0,15.0,9.0,3.0,0.0,1.0,0.0,8.0,9.0,8.0,0.0,0.0,22144.0,1038357,PIONEER NATURAL RESOURCES CO,2017-02-17,17003.0,833.0,0.048991354
13727,3.0,0.0,32.0,24.0,10.0,3.0,1.0,0.0,0.0,4.0,4.0,3.0,0.0,0.0,15931.0,1449792,PIONEER POWER SOLUTIONS INC,2017-03-29,69.89,-9.344,-0.133695808
13728,5.0,0.0,133.0,3.0,9.0,1.0,0.0,0.0,1.0,6.0,2.0,5.0,1.0,1.0,11325.0,1230245,PIPER SANDLER COS,2017-02-24,2024.683,-61.93899999999999,-0.030591949
13729,1.0,0.0,13.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,6201.0,78814,PITNEY BOWES INC,2017-02-22,6678.715,261.34,0.039130282
13730,8.0,0.0,24.0,1.0,12.0,4.0,0.0,0.0,0.0,4.0,2.0,2.0,1.0,0.0,11897.0,1040161,PIXELWORKS INC,2017-03-08,67.543,-4.173,-0.06178286400000001
13731,7.0,0.0,25.0,1.0,2.0,2.0,0.0,0.0,0.0,3.0,2.0,4.0,0.0,1.0,12310.0,1626115,PJT PARTNERS INC,2017-02-28,558.965,-32.554,-0.058239782000000004
13732,5.0,0.0,111.0,35.0,18.0,3.0,0.0,1.0,1.0,10.0,8.0,11.0,0.0,0.0,45196.0,1070423,PLAINS ALL AMER PIPELNE  -LP,2017-02-23,25351.0,856.0,0.023683161
13733,5.0,0.0,114.0,37.0,20.0,5.0,0.0,1.0,1.0,9.0,12.0,12.0,0.0,0.0,49799.0,1581990,PLAINS GP HOLDINGS LP,2017-02-23,26753.0,-731.0,-0.027324038
13734,1.0,0.0,13.0,5.0,14.0,2.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,7246.0,1093691,PLUG POWER INC,2017-03-10,270.81,-127.08,-0.46925889
13735,0.0,0.0,12.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,3338.0,1168455,PLUMAS BANCORP,2017-03-17,745.427,8.189,0.01098565
13736,0.0,1.0,11.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,6344.0,1284807,PLY GEM HOLDINGS INC,2017-03-10,1319.567,68.327,0.051779864
13737,12.0,0.0,152.0,0.0,14.0,2.0,0.0,1.0,0.0,8.0,6.0,5.0,1.0,1.0,19413.0,713676,PNC FINANCIAL SVCS GROUP INC,2017-02-28,380768.0,5338.0,0.014019035
13738,5.0,1.0,10.0,3.0,3.0,1.0,0.0,0.0,0.0,1.0,5.0,3.0,2.0,0.0,7216.0,1108426,PNM RESOURCES INC,2017-02-28,6646.103,80.402,0.012097616
13739,3.0,1.0,8.0,3.0,7.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4484.0,931015,POLARIS INC,2017-02-16,3089.593,172.49200000000002,0.055830007
13740,4.0,0.0,29.0,21.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,7411.0,1122976,AVIENT CORP,2017-02-16,2705.3,-57.7,-0.021328503
13741,4.0,0.0,12.0,5.0,4.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,2631.0,945841,POOL CORP,2017-02-24,1101.062,191.63299999999998,0.174043787
13743,3.0,0.0,63.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0,3.0,5.0,3.0,0.0,13704.0,763901,POPULAR INC,2017-03-01,44277.337,107.681,0.0024319660000000002
13744,4.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,0.0,0.0,3852.0,784977,PORTLAND GENERAL ELECTRIC CO,2017-02-17,7838.0,187.0,0.023858127000000003
13745,14.0,0.0,47.0,7.0,21.0,4.0,0.0,3.0,0.0,13.0,8.0,14.0,0.0,0.0,19924.0,1269021,PORTOLA PHARMACEUTICALS INC,2017-03-01,571.6759999999999,-286.09,-0.500440809
13748,1.0,2.0,14.0,7.0,11.0,1.0,0.0,0.0,0.0,4.0,2.0,8.0,0.0,0.0,9702.0,1195734,POTBELLY CORP,2017-02-22,170.73,-6.956,-0.040742692999999996
13749,3.0,0.0,16.0,9.0,5.0,6.0,0.0,0.0,0.0,1.0,6.0,2.0,1.0,0.0,10646.0,1338749,POTLATCHDELTIC CORP,2017-02-17,953.079,86.45299999999999,0.090709165
13751,7.0,0.0,16.0,2.0,4.0,1.0,0.0,0.0,0.0,2.0,3.0,3.0,1.0,0.0,4691.0,833640,POWER INTEGRATIONS INC,2017-02-08,621.0740000000001,27.609,0.04445364
13757,4.0,0.0,14.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,0.0,0.0,2561.0,79879,PPG INDUSTRIES INC,2017-02-16,16538.0,1594.0,0.096384085
13758,7.0,0.0,53.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,3.0,9.0,0.0,0.0,15464.0,922224,PPL CORP,2017-02-17,41479.0,1128.0,0.027194483999999998
13761,3.0,1.0,21.0,4.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,5459.0,1185348,PRA GROUP INC,2017-03-01,3697.764,162.265,0.043881924
13762,4.0,0.0,47.0,12.0,10.0,3.0,2.0,0.0,0.0,5.0,3.0,5.0,0.0,2.0,17447.0,1613859,PRA HEALTH SCIENCES INC,2017-02-23,3358.046,86.927,0.025886185
13764,6.0,2.0,66.0,8.0,7.0,2.0,1.0,0.0,0.0,11.0,8.0,4.0,1.0,0.0,23107.0,1481832,PREFERRED APARTMENT CMNTYS,2017-03-01,3252.37,27.680999999999997,0.008511024
13765,4.0,0.0,10.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2567.0,80035,PREFORMED LINE PRODUCTS CO,2017-03-10,359.785,12.654000000000002,0.035171005
13766,0.0,3.0,14.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,3.0,3.0,0.0,4816.0,887919,PREMIER FINANCIAL BANCORP,2017-03-16,1493.424,14.819,0.009922835
13769,3.0,0.0,16.0,18.0,3.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,10789.0,1007330,PRGX GLOBAL INC,2017-03-16,120.21799999999999,3.1839999999999997,0.026485218999999997
13770,3.0,0.0,20.0,4.0,3.0,1.0,0.0,0.0,0.0,3.0,2.0,3.0,0.0,0.0,5918.0,1113169,PRICE (T. ROWE) GROUP,2017-02-07,7534.7,1497.8,0.19878694600000002
13771,11.0,1.0,144.0,12.0,9.0,4.0,0.0,0.0,0.0,4.0,4.0,1.0,0.0,3.0,23800.0,1126328,PRINCIPAL FINANCIAL GRP INC,2017-02-08,253941.2,2310.4,0.009098169
13773,10.0,1.0,71.0,8.0,7.0,2.0,0.0,0.0,0.0,4.0,7.0,11.0,0.0,2.0,13981.0,1127703,PROASSURANCE CORP,2017-02-23,4929.197,107.264,0.021760948
13774,21.0,0.0,35.0,4.0,3.0,0.0,0.0,0.0,0.0,3.0,5.0,5.0,0.0,0.0,14828.0,835887,PROGENICS PHARMACEUTICAL INC,2017-03-09,145.957,-51.013000000000005,-0.349507047
13775,4.0,0.0,20.0,0.0,5.0,3.0,0.0,0.0,0.0,3.0,2.0,7.0,1.0,0.0,6744.0,1094093,PROGRESS ENERGY INC,2017-02-24,49688.0,1258.0,0.025317983999999998
13776,9.0,0.0,19.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,4714.0,876167,PROGRESS SOFTWARE CORP,2017-01-30,718.7180000000001,37.417,0.052060753
13777,8.0,1.0,69.0,3.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,0.0,7699.0,80661,PROGRESSIVE CORP-OHIO,2017-03-01,38701.2,1592.2,0.041140842999999996
13778,6.0,0.0,42.0,9.0,9.0,2.0,0.0,0.0,0.0,4.0,16.0,17.0,1.0,0.0,19180.0,1212458,PROOFPOINT INC,2017-02-23,974.813,-84.337,-0.086516081
13779,8.0,0.0,23.0,7.0,12.0,1.0,0.0,0.0,0.0,5.0,2.0,7.0,0.0,0.0,10875.0,1392972,PROS HOLDINGS INC,2017-02-15,288.683,-77.926,-0.269936228
13781,4.0,1.0,47.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,2.0,0.0,6568.0,1068851,PROSPERITY BANCSHARES INC,2017-02-28,22587.292,272.165,0.012049475
13785,29.0,0.0,69.0,45.0,15.0,1.0,0.0,5.0,1.0,17.0,22.0,34.0,0.0,0.0,50816.0,1445283,PROTEOSTASIS THERAPEUTICS,2017-03-30,94.389,-59.431999999999995,-0.629649641
13787,13.0,5.0,50.0,19.0,16.0,6.0,2.0,1.0,0.0,7.0,2.0,2.0,0.0,0.0,21303.0,1220754,PROVIDENCE SERVICE CORP,2017-03-10,704.09,53.369,0.075798548
13788,2.0,1.0,39.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,3486.0,1178970,PROVIDENT FINANCIAL SVCS INC,2017-03-01,9845.274,93.949,0.009542548
13792,7.0,0.0,97.0,1.0,14.0,1.0,0.0,4.0,0.0,3.0,8.0,19.0,0.0,4.0,14701.0,1137774,PRUDENTIAL FINANCIAL INC,2017-02-17,831921.0,7863.0,0.009451619
13793,8.0,1.0,28.0,22.0,6.0,1.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,10765.0,866368,PS BUSINESS PARKS,2017-02-24,2100.159,155.037,0.073821554
13795,1.0,0.0,14.0,2.0,2.0,5.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,3226.0,806517,PSYCHEMEDICS CORP,2017-03-07,26.508000000000003,6.121,0.230911423
13796,26.0,0.0,167.0,36.0,38.0,3.0,0.0,3.0,4.0,18.0,21.0,15.0,0.0,0.0,66492.0,1070081,PTC THERAPEUTICS INC,2017-03-16,391.653,-79.0,-0.20170916600000002
13802,2.0,1.0,46.0,16.0,20.0,2.0,0.0,0.0,0.0,7.0,8.0,17.0,0.0,0.0,30302.0,788784,PUBLIC SERVICE ENTRP GRP INC,2017-02-27,42716.0,1574.0,0.036848018999999996
13806,6.0,1.0,12.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3901.0,822416,PULTEGROUP INC,2017-02-01,9686.649,447.221,0.046168804
13807,12.0,3.0,51.0,32.0,16.0,1.0,1.0,1.0,0.0,9.0,13.0,24.0,0.0,0.0,37727.0,1401667,PUMA BIOTECHNOLOGY INC,2017-03-01,165.525,-291.955,-1.7638121130000002
13809,0.0,0.0,11.0,2.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6509.0,78239,PVH CORP,2017-03-24,11885.7,537.8,0.04524765099999999
13811,6.0,0.0,13.0,4.0,2.0,3.0,0.0,0.0,0.0,4.0,4.0,3.0,0.0,0.0,12226.0,1538822,PACIFIC COAST OIL TRUST,2017-03-10,217.27900000000002,4.355,0.020043354
13812,6.0,0.0,14.0,1.0,4.0,7.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,5745.0,778164,PACIFIC ETHANOL INC,2017-03-15,720.296,-34.964,-0.048541155
13813,8.0,0.0,43.0,26.0,10.0,2.0,0.0,0.0,0.0,5.0,8.0,10.0,0.0,0.0,32833.0,1396814,PACIRA BIOSCIENCES INC,2017-03-01,628.371,-42.611000000000004,-0.06781185
13814,7.0,0.0,35.0,10.0,15.0,3.0,0.0,0.0,0.0,8.0,3.0,16.0,0.0,0.0,26321.0,1230276,PANDORA MEDIA INC,2017-02-16,1166.322,-518.395,-0.444469881
13815,5.0,2.0,32.0,6.0,7.0,3.0,0.0,0.0,0.0,1.0,4.0,7.0,0.0,0.0,13163.0,1606909,PANGAEA LOGISTICS SOLUTIONS,2017-03-23,423.29699999999997,7.813,0.01845749
13816,3.0,3.0,30.0,6.0,9.0,3.0,0.0,1.0,0.0,2.0,3.0,2.0,2.0,0.0,17592.0,1592379,PAPA MURPHY'S HOLDINGS INC,2017-03-16,246.174,-0.006999999999999999,-2.84e-05
13818,4.0,1.0,39.0,9.0,7.0,2.0,0.0,1.0,0.0,4.0,6.0,2.0,2.0,0.0,18329.0,1605607,PARAMOUNT GROUP INC,2017-02-22,8917.661,86.381,0.009686509
13819,14.0,0.0,29.0,7.0,8.0,1.0,0.0,1.0,1.0,8.0,4.0,13.0,0.0,0.0,21622.0,1178711,PARATEK PHARMACEUTCLS INC,2017-03-02,163.69799999999998,-89.069,-0.5441056089999999
13820,6.0,1.0,67.0,19.0,6.0,2.0,0.0,0.0,0.0,7.0,5.0,7.0,1.0,1.0,36153.0,1617406,PARK HOTELS & RESORTS,2017-03-02,9714.0,2625.0,0.270228536
13825,19.0,1.0,47.0,31.0,14.0,3.0,0.0,0.0,0.0,8.0,9.0,18.0,0.0,0.0,31663.0,1594466,PARSLEY ENERGY INC,2017-02-27,8793.198,106.774,0.012142795
13826,3.0,2.0,18.0,15.0,7.0,1.0,0.0,1.0,0.0,2.0,3.0,3.0,1.0,0.0,15205.0,1592058,PARTY CITY HOLDCO INC,2017-03-16,3454.756,215.34,0.062331464
13827,8.0,0.0,94.0,25.0,17.0,5.0,0.0,0.0,0.0,10.0,5.0,7.0,0.0,0.0,32429.0,1561660,PATTERN ENERGY GROUP INC,2017-03-01,4741.531,-17.905,-0.003776206
13828,20.0,2.0,86.0,16.0,9.0,5.0,0.0,0.0,0.0,5.0,8.0,6.0,1.0,0.0,23414.0,1633917,PAYPAL HOLDINGS INC,2017-02-08,40774.0,1795.0,0.044023152
13829,12.0,0.0,21.0,27.0,9.0,6.0,0.0,0.0,0.0,5.0,5.0,6.0,0.0,0.0,18541.0,1590955,PAYCOM SOFTWARE INC,2017-02-21,1355.164,66.807,0.049298092
13830,3.0,0.0,39.0,13.0,7.0,0.0,0.0,0.0,0.0,4.0,10.0,7.0,1.0,1.0,16261.0,1474098,PEBBLEBROOK HOTEL TRUST,2017-02-23,2590.868,99.88799999999999,0.038553875
13831,0.0,0.0,16.0,3.0,4.0,2.0,0.0,1.0,0.0,4.0,2.0,3.0,0.0,0.0,4830.0,1359555,PENDRELL CORP,2017-03-15,208.18400000000003,19.06,0.091553626
13833,12.0,5.0,140.0,8.0,8.0,1.0,0.0,2.0,0.0,5.0,11.0,7.0,2.0,0.0,27216.0,1464423,PENNYMAC MORTGAGE INVEST TR,2017-02-28,5604.933000000001,117.749,0.021008101
13834,13.0,0.0,27.0,8.0,16.0,1.0,0.0,2.0,0.0,9.0,5.0,9.0,0.0,0.0,21339.0,1321732,PENUMBRA INC,2017-02-28,476.667,4.657,0.009769923
13835,2.0,0.0,14.0,5.0,4.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,4742.0,1378946,PEOPLE'S UNITED FINL INC,2017-03-01,44453.4,337.2,0.007585471999999999
13836,3.0,0.0,49.0,2.0,9.0,2.0,0.0,1.0,0.0,4.0,1.0,3.0,0.0,0.0,11230.0,1636286,ALTABANCORP,2017-03-10,2123.529,19.846,0.009345764
13837,4.0,1.0,7.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,7554.0,1550695,PERFORMANT FINANCIAL CORP,2017-03-13,164.43599999999998,-12.729000000000001,-0.07741005599999999
13838,6.0,0.0,12.0,0.0,8.0,3.0,1.0,3.0,0.0,5.0,10.0,0.0,0.0,0.0,7771.0,1432196,PERSHING GOLD CORP,2017-03-29,43.751000000000005,-13.095,-0.299307444
13840,20.0,0.0,49.0,18.0,11.0,3.0,0.0,2.0,0.0,10.0,10.0,11.0,0.0,0.0,33425.0,1478121,PFENEX INC,2017-03-15,79.391,-25.684,-0.323512741
13842,5.0,0.0,15.0,3.0,6.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,0.0,0.0,2968.0,1413329,PHILIP MORRIS INTERNATIONAL,2017-02-14,42968.0,6035.0,0.140453361
13843,4.0,0.0,26.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5470.0,1534701,PHILLIPS 66,2017-02-17,54371.0,5106.0,0.09391035699999999
13846,3.0,1.0,55.0,31.0,16.0,0.0,0.0,0.0,0.0,7.0,3.0,22.0,3.0,0.0,26937.0,1574540,PHYSICIANS REALTY TR,2017-02-24,4164.383,38.146,0.00916006
13847,1.0,0.0,47.0,5.0,14.0,2.0,0.0,0.0,0.0,6.0,5.0,4.0,1.0,0.0,13630.0,1042776,PIEDMONT OFFICE REALTY TRUST,2017-02-21,3999.967,133.564,0.033391275
13848,9.0,3.0,15.0,8.0,0.0,3.0,0.0,0.0,1.0,5.0,6.0,6.0,0.0,0.0,13939.0,1517130,PINGTAN MARINE ENTERPRISE,2017-03-23,201.138,29.66,0.14746094699999998
13849,15.0,2.0,43.0,11.0,14.0,1.0,3.0,0.0,0.0,4.0,2.0,6.0,6.0,0.0,13045.0,1656239,PINNACLE ENTERTAINMENT INC,2017-02-28,3950.228,63.104,0.015974774
13850,3.0,1.0,29.0,45.0,17.0,0.0,0.0,0.0,0.0,8.0,0.0,6.0,0.0,0.0,25550.0,1637207,PLANET FITNESS INC,2017-03-06,1092.465,33.146,0.03034056
13852,7.0,0.0,32.0,4.0,8.0,2.0,3.0,1.0,0.0,1.0,6.0,3.0,2.0,0.0,11820.0,1590714,ELEMENT SOLUTIONS INC,2017-03-13,10252.4,-296.2,-0.028890796
13853,2.0,1.0,10.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,4.0,0.0,3716.0,1511071,POAGE BANKSHARES INC,2017-03-27,446.88,-2.8680000000000003,-0.00641783
13855,8.0,0.0,22.0,3.0,10.0,4.0,0.0,0.0,0.0,6.0,0.0,6.0,1.0,0.0,11245.0,1622345,POLAR POWER INC,2017-03-10,24.524,-0.757,-0.030867721
13857,4.0,2.0,59.0,6.0,2.0,0.0,0.0,0.0,1.0,4.0,4.0,7.0,1.0,1.0,14887.0,1358356,LIMESTONE BANCORP INC,2017-02-28,970.801,38.453,0.03960956
13858,3.0,0.0,34.0,7.0,0.0,5.0,0.0,0.0,0.0,6.0,1.0,1.0,0.0,0.0,9493.0,1532619,POWER REIT,2017-03-30,21.46,0.718,0.033457596
13875,15.0,0.0,83.0,67.0,32.0,1.0,0.0,1.0,0.0,16.0,14.0,11.0,0.0,0.0,40075.0,1591096,PRESBIA PLC,2017-03-29,5.562,-16.998,-3.05609493
13876,15.0,2.0,33.0,18.0,5.0,1.0,0.0,1.0,0.0,11.0,9.0,6.0,5.0,2.0,18399.0,1075531,BOOKING HOLDINGS INC,2017-02-27,25451.263,2340.765,0.091970485
13878,6.0,1.0,31.0,6.0,2.0,1.0,0.0,2.0,0.0,1.0,4.0,5.0,0.0,0.0,11850.0,1475922,PRIMERICA INC,2017-02-27,12460.703000000001,350.255,0.028108767000000003
13879,6.0,0.0,21.0,48.0,18.0,1.0,2.0,3.0,0.0,3.0,8.0,2.0,1.0,0.0,21787.0,1365101,PRIMO WATER CORP -OLD,2017-03-16,383.75300000000004,-6.359,-0.016570553999999998
13880,5.0,0.0,28.0,17.0,7.0,2.0,1.0,1.0,0.0,1.0,4.0,5.0,2.0,0.0,14394.0,1361538,PRIMORIS SERVICES CORP,2017-02-28,1255.74,72.354,0.057618615
13882,9.0,0.0,12.0,6.0,5.0,2.0,0.0,1.0,0.0,9.0,1.0,3.0,0.0,0.0,7734.0,868278,PROPHASE LABS INC,2017-02-24,34.161,41.831,1.2245250429999999
13884,3.0,4.0,12.0,6.0,9.0,2.0,0.0,0.0,0.0,4.0,4.0,6.0,0.0,0.0,10343.0,1546296,PROFESSIONAL DIVERSITY NETWK,2017-03-31,18.989,-22.288,-1.173732161
13885,1.0,0.0,50.0,20.0,9.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,10489.0,1045609,PROLOGIS INC,2017-02-15,29481.075,1652.325,0.056046973
13889,19.0,0.0,71.0,38.0,17.0,1.0,0.0,3.0,2.0,11.0,21.0,13.0,0.0,0.0,48410.0,1377121,PROTAGONIST THERAPEUTICS INC,2017-03-07,163.734,-36.957,-0.225713658
13890,4.0,0.0,26.0,9.0,10.0,2.0,0.0,0.0,1.0,6.0,1.0,6.0,0.0,0.0,18858.0,1006281,PROTALIX BIOTHERAPEUTICS INC,2017-03-16,72.214,-85.27600000000001,-1.180879054
13891,15.0,0.0,24.0,13.0,16.0,3.0,0.0,1.0,1.0,6.0,7.0,9.0,0.0,0.0,18123.0,1559053,PROTHENA CORP PLC,2017-02-27,496.329,-153.237,-0.308740775
13892,10.0,0.0,25.0,33.0,7.0,6.0,0.0,0.0,0.0,7.0,6.0,2.0,0.0,1.0,15388.0,1443669,PROTO LABS INC,2017-02-22,518.738,51.778,0.099815321
13894,4.0,0.0,34.0,28.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,8867.0,1393311,PUBLIC STORAGE,2017-03-01,10732.892,1442.217,0.134373569
13895,10.0,1.0,28.0,3.0,13.0,2.0,0.0,0.0,0.0,3.0,7.0,7.0,0.0,0.0,11894.0,1574235,PULMATRIX INC,2017-03-10,15.978,-18.055999999999997,-1.130053824
13896,11.0,0.0,38.0,43.0,9.0,0.0,0.0,1.0,0.0,8.0,12.0,10.0,1.0,0.0,25576.0,1625101,PULSE BIOSCIENCES INC,2017-03-20,49.821000000000005,-25.566999999999997,-0.513177174
13897,5.0,0.0,28.0,10.0,18.0,9.0,0.0,0.0,0.0,8.0,3.0,11.0,0.0,0.0,13449.0,1474432,PURE STORAGE INC,2017-03-29,1079.407,-177.602,-0.164536639
13898,6.0,0.0,41.0,20.0,2.0,4.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,15669.0,1399249,PZENA INVESTMENT MANAGEMENT,2017-03-13,169.047,6.9079999999999995,0.040864375
13900,13.0,0.0,18.0,4.0,18.0,4.0,0.0,0.0,0.0,5.0,5.0,10.0,0.0,0.0,15635.0,1410384,Q2 HOLDINGS INC,2017-02-21,212.815,-26.164,-0.12294246199999999
13901,7.0,2.0,36.0,2.0,4.0,5.0,0.0,0.0,0.0,0.0,5.0,5.0,2.0,0.0,8058.0,906465,QCR HOLDINGS INC,2017-03-10,3982.665,35.707,0.008965605
13902,11.0,0.0,39.0,7.0,3.0,0.0,0.0,1.0,0.0,4.0,8.0,4.0,0.0,0.0,15980.0,1108827,QEP RESOURCES INC,2017-02-22,7394.8,269.3,0.036417483
13905,3.0,0.0,19.0,1.0,3.0,0.0,4.0,0.0,0.0,1.0,4.0,3.0,0.0,0.0,4424.0,81362,QUAKER CHEMICAL CORP,2017-02-28,722.1260000000001,20.278,0.028080972000000003
13906,15.0,0.0,48.0,16.0,13.0,6.0,0.0,0.0,0.0,10.0,2.0,4.0,0.0,0.0,24277.0,1677203,QUALITY CARE PROPERTIES INC,2017-03-31,4392.064,-443.541,-0.100986916
13907,5.0,0.0,21.0,14.0,7.0,4.0,0.0,0.0,0.0,4.0,1.0,2.0,0.0,0.0,8896.0,758938,QUALSTAR CORP,2017-03-16,8.567,0.64,0.07470526400000001
13908,17.0,1.0,35.0,19.0,17.0,3.0,0.0,0.0,0.0,1.0,7.0,9.0,0.0,0.0,21061.0,1107843,QUALYS INC,2017-02-24,537.525,40.44,0.07523371
13909,16.0,0.0,52.0,15.0,9.0,3.0,1.0,0.0,0.0,1.0,6.0,6.0,1.0,0.0,18606.0,1050915,QUANTA SERVICES INC,2017-03-01,6480.154,314.978,0.048606561
13910,10.0,0.0,24.0,5.0,22.0,3.0,0.0,0.0,0.0,2.0,2.0,9.0,1.0,0.0,11764.0,1370702,QUANTENNA COMMUNICATIONS INC,2017-03-02,212.704,34.412,0.161783511
13911,6.0,0.0,18.0,2.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,6833.0,1022079,QUEST DIAGNOSTICS INC,2017-02-22,10503.0,772.0,0.073502809
13913,5.0,0.0,22.0,1.0,9.0,6.0,0.0,0.0,0.0,4.0,1.0,3.0,0.0,0.0,8388.0,882508,QUICKLOGIC CORP,2017-03-09,24.636,-14.130999999999998,-0.573591492
13914,3.0,0.0,20.0,2.0,7.0,3.0,0.0,0.0,0.0,2.0,2.0,6.0,0.0,1.0,8522.0,353569,QUIDEL CORP,2017-02-16,935.2510000000001,-8.165,-0.008730277
13918,11.0,0.0,30.0,31.0,7.0,1.0,0.0,0.0,0.0,2.0,3.0,8.0,2.0,0.0,16112.0,1481792,QUAD/GRAPHICS INC,2017-02-22,2452.4,107.2,0.043712282000000005
13919,4.0,0.0,15.0,3.0,8.0,2.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,7828.0,1442236,QUEST RESOURCE HOLDING CORP,2017-03-31,83.516,-5.82,-0.069687246
13920,4.0,0.0,10.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,5641.0,1620179,EXELA TECHNOLOGIES INC,2017-03-06,1714.838,-204.285,-0.119127871
13921,7.0,0.0,63.0,27.0,21.0,4.0,4.0,0.0,0.0,9.0,3.0,5.0,0.0,1.0,25510.0,1478242,IQVIA HOLDINGS INC,2017-02-16,22742.0,1309.0,0.057558702
13922,9.0,0.0,14.0,10.0,5.0,2.0,1.0,0.0,0.0,2.0,3.0,2.0,2.0,0.0,10371.0,892482,QUMU CORP,2017-03-31,34.275999999999996,-11.724,-0.34204691299999995
13923,5.0,0.0,26.0,25.0,21.0,4.0,0.0,1.0,0.0,4.0,6.0,10.0,0.0,0.0,25402.0,1115128,QUOTIENT TECHNOLOGY INC,2017-02-16,629.075,-15.077,-0.023966936
13924,5.0,0.0,20.0,2.0,2.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,4180.0,740664,R F INDUSTRIES LTD,2017-01-27,25.06,0.382,0.015243416000000001
13925,7.0,0.0,27.0,19.0,12.0,3.0,0.0,0.0,0.0,8.0,4.0,15.0,0.0,0.0,20652.0,1472595,R1 RCM INC,2017-03-01,336.0,-58.8,-0.175
13926,13.0,2.0,163.0,21.0,8.0,2.0,4.0,6.0,2.0,4.0,11.0,10.0,0.0,0.0,25320.0,890926,RADIAN GROUP INC,2017-02-27,5900.880999999999,121.088,0.020520326000000002
13927,7.0,1.0,13.0,19.0,6.0,0.0,2.0,0.0,0.0,2.0,6.0,16.0,0.0,0.0,22550.0,1041657,URBAN ONE INC,2017-03-10,1316.755,111.887,0.084971768
